oligo_name,source_key,study_type,species,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,source_ref,source_location,redistribution,notes
nusinersen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,19,reports,FALSE,19,7655,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,2,"Grade assigned from the MedDRA preferred term alone, per the SCHEMA.md rubric, because a FAERS aggregate carries no clinical narrative: hydrocephalus terms -> 3, ventricular imaging and procedure terms -> 1, pressure/composition terms -> 2. This is a weaker basis than a trial or case row and must not be pooled with them without stratifying on study_type.",provisional,measured_positive,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""nusinersen"" OR patient.drug.medicinalproduct:""SPINRAZA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
tofersen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,11,reports,FALSE,11,503,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,2,"Grade assigned from the MedDRA preferred term alone, per the SCHEMA.md rubric, because a FAERS aggregate carries no clinical narrative: hydrocephalus terms -> 3, ventricular imaging and procedure terms -> 1, pressure/composition terms -> 2. This is a weaker basis than a trial or case row and must not be pooled with them without stratifying on study_type.",provisional,measured_positive,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""tofersen"" OR patient.drug.medicinalproduct:""QALSODY"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
eplontersen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,168,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""eplontersen"" OR patient.drug.medicinalproduct:""WAINUA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
inotersen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,1763,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""inotersen"" OR patient.drug.medicinalproduct:""TEGSEDI"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
eteplirsen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,1,reports,FALSE,1,2415,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,2,"Grade assigned from the MedDRA preferred term alone, per the SCHEMA.md rubric, because a FAERS aggregate carries no clinical narrative: hydrocephalus terms -> 3, ventricular imaging and procedure terms -> 1, pressure/composition terms -> 2. This is a weaker basis than a trial or case row and must not be pooled with them without stratifying on study_type.",provisional,measured_positive,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""eteplirsen"" OR patient.drug.medicinalproduct:""EXONDYS 51"" OR patient.drug.medicinalproduct:""EXONDYS"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
golodirsen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,446,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""golodirsen"" OR patient.drug.medicinalproduct:""VYONDYS 53"" OR patient.drug.medicinalproduct:""VYONDYS"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
viltolarsen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,165,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""viltolarsen"" OR patient.drug.medicinalproduct:""VILTEPSO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
casimersen,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,872,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""casimersen"" OR patient.drug.medicinalproduct:""AMONDYS 45"" OR patient.drug.medicinalproduct:""AMONDYS"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
patisiran,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,2810,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""patisiran"" OR patient.drug.medicinalproduct:""ONPATTRO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
vutrisiran,FAERS_openFDA,pharmacovigilance,human,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,B,csf_composition,faers_reports_meningitis_aseptic,MENINGITIS ASEPTIC,0,reports,FALSE,0,2536,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_composition_disturbance,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""MENINGITIS ASEPTIC"" count by drug; denominator search=(patient.drug.openfda.generic_name:""vutrisiran"" OR patient.drug.medicinalproduct:""AMVUTTRA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-28. Payloads committed under sources/raw/faers_*.json."
