measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
H1-MSR-00602,H1-OLG-0422,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,74.1,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,74.1% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00603,H1-OLG-0423,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,75.53,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,75.53% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00604,H1-OLG-0424,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,75.67,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,75.67% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00605,H1-OLG-0425,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,38.67,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,38.67% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00606,H1-OLG-0426,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,70.2,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,70.2% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00607,H1-OLG-0427,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,60.61,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,60.61% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00608,H1-OLG-0428,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,63.13,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,63.13% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00609,H1-OLG-0429,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,63.97,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,63.97% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00610,H1-OLG-0430,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,70.69,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,70.69% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00611,H1-OLG-0431,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,89.12,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,89.12% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00612,H1-OLG-0432,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,37.51,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,37.51% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00613,H1-OLG-0433,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,53.91,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,53.91% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00614,H1-OLG-0434,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,58.59,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,58.59% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00615,H1-OLG-0435,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,62.96,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,62.96% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00616,H1-OLG-0436,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,63.85,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,63.85% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00617,H1-OLG-0437,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,64.06,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,64.06% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00618,H1-OLG-0438,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,70.31,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,70.31% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00619,H1-OLG-0439,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,78.82,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,78.82% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00620,H1-OLG-0440,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,79.12,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,79.12% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00621,H1-OLG-0441,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,81.11,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,81.11% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00622,H1-OLG-0442,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,82.64,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,82.64% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
