measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
CT1-MSR-00186,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 90 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Pleocytosis,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'ISIS 443139 90 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Pleocytosis', group EG004 (ISIS 443139 90 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00187,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 120 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Pleocytosis,0.0,FALSE,pct_of_arm,0/10,count affected of count at risk; no p-value posted,no_change,0/10 in arm 'ISIS 443139 120 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Pleocytosis', group EG005 (ISIS 443139 120 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00188,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Placebo,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,8.33,FALSE,pct_of_arm,1/12,count affected of count at risk; no p-value posted,increase,1/12 in arm 'Placebo' (comparator arm),1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG000 (Placebo)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Comparator arm."
CT1-MSR-00189,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 10 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,0.0,FALSE,pct_of_arm,0/3,count affected of count at risk; no p-value posted,no_change,0/3 in arm 'ISIS 443139 10 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG001 (ISIS 443139 10 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00190,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 30 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'ISIS 443139 30 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG002 (ISIS 443139 30 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00191,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'ISIS 443139 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG003 (ISIS 443139 60 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00192,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 90 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'ISIS 443139 90 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG004 (ISIS 443139 90 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00193,CT1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: ISIS 443139 120 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to approximately 28 weeks,trial adverse-event collection period,clinical_cns_outcome,Syncope,0.0,FALSE,pct_of_arm,0/10,count affected of count at risk; no p-value posted,no_change,0/10 in arm 'ISIS 443139 120 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT02519036,"NCT02519036 resultsSection.adverseEventsModule.otherEvents, term 'Syncope', group EG005 (ISIS 443139 120 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participant. Treated arm."
CT1-MSR-00194,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3A,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/13,count affected of count at risk; no p-value posted,no_change,0/13 in arm 'Infantile SMA Onset CS3A',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG000 (Infantile SMA Onset CS3A)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00195,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3B Previous Control,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/24,count affected of count at risk; no p-value posted,no_change,0/24 in arm 'Infantile SMA Onset CS3B Previous Control',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG001 (Infantile SMA Onset CS3B Previous Control)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00196,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3B Previous ISIS 396443,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/65,count affected of count at risk; no p-value posted,no_change,0/65 in arm 'Infantile SMA Onset CS3B Previous ISIS 396443',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG002 (Infantile SMA Onset CS3B Previous ISIS 396443)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00197,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset 232SM202,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/12,count affected of count at risk; no p-value posted,no_change,0/12 in arm 'Infantile SMA Onset 232SM202',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG003 (Infantile SMA Onset 232SM202)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00198,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Later SMA Onset 232SM202,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Later SMA Onset 232SM202',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG004 (Later SMA Onset 232SM202)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00199,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Later SMA Onset CS12 Type 2,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,0.0,FALSE,pct_of_arm,0/20,count affected of count at risk; no p-value posted,no_change,0/20 in arm 'Later SMA Onset CS12 Type 2',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG005 (Later SMA Onset CS12 Type 2)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00200,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Later SMA Onset CS12 Type 3,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,8.0,FALSE,pct_of_arm,2/25,count affected of count at risk; no p-value posted,increase,2/25 in arm 'Later SMA Onset CS12 Type 3',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG006 (Later SMA Onset CS12 Type 3)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00201,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Later SMA Onset CS4 Previous Control,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,4.76,FALSE,pct_of_arm,2/42,count affected of count at risk; no p-value posted,increase,2/42 in arm 'Later SMA Onset CS4 Previous Control',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG007 (Later SMA Onset CS4 Previous Control)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00202,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Later SMA Onset CS4 Previous ISIS 396443,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Post lumbar puncture syndrome,4.82,FALSE,pct_of_arm,4/83,count affected of count at risk; no p-value posted,increase,4/83 in arm 'Later SMA Onset CS4 Previous ISIS 396443',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Post lumbar puncture syndrome', group EG008 (Later SMA Onset CS4 Previous ISIS 396443)",public_domain,"MedDRA organ class: Injury, poisoning and procedural complications. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm."
CT1-MSR-00203,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3A,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Altered state of consciousness,7.69,FALSE,pct_of_arm,1/13,count affected of count at risk; no p-value posted,increase,1/13 in arm 'Infantile SMA Onset CS3A',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Altered state of consciousness', group EG000 (Infantile SMA Onset CS3A)",public_domain,MedDRA organ class: Nervous system disorders. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm.
CT1-MSR-00204,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3B Previous Control,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Altered state of consciousness,0.0,FALSE,pct_of_arm,0/24,count affected of count at risk; no p-value posted,no_change,0/24 in arm 'Infantile SMA Onset CS3B Previous Control',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Altered state of consciousness', group EG001 (Infantile SMA Onset CS3B Previous Control)",public_domain,MedDRA organ class: Nervous system disorders. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm.
CT1-MSR-00205,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset CS3B Previous ISIS 396443,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Altered state of consciousness,0.0,FALSE,pct_of_arm,0/65,count affected of count at risk; no p-value posted,no_change,0/65 in arm 'Infantile SMA Onset CS3B Previous ISIS 396443',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Altered state of consciousness', group EG002 (Infantile SMA Onset CS3B Previous ISIS 396443)",public_domain,MedDRA organ class: Nervous system disorders. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm.
CT1-MSR-00206,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Infantile SMA Onset 232SM202,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From Day 1 up to the end of the study (up to 2848 days),trial adverse-event collection period,clinical_cns_outcome,Altered state of consciousness,0.0,FALSE,pct_of_arm,0/12,count affected of count at risk; no p-value posted,no_change,0/12 in arm 'Infantile SMA Onset 232SM202',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT02594124,"NCT02594124 resultsSection.adverseEventsModule.seriousEvents, term 'Altered state of consciousness', group EG003 (Infantile SMA Onset 232SM202)",public_domain,MedDRA organ class: Nervous system disorders. Trial: A Study for Participants With Spinal Muscular Atrophy (SMA) Who Previously Participated in. Treated arm.
