measurement_id,oligo_id,study_type,species,system_model,tissue,delivery_method,dose_or_conc_value,dose_or_conc_unit,exposure_duration,readout_category,readout_name,readout_value,readout_unit,effect_direction,effect_vs_control,thrombocytopenia_grade,is_platelet_specific,subject_class,source_id,source_ref,source_table,redistribution,notes
TMSR742,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,clinical_outcome,thrombocytopenia_incidence,24,pct_incidence,decrease,24pct_vs_2pct_placebo,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 16 (PDF p130), row 'Thrombocytopenia', cols 'Inotersen (N=112) %' and 'Placebo (N=60) %'",public_domain,Adverse-event-term incidence (not laboratory threshold). Footnote c: 'Preferred Terms Thrombocytopenia and Platelet count decreased' combined. Reviewer note (PDF p118) explains the sponsor's own table listed only 13% because it counted the single PT 'Thrombocytopenia'; FDA's combined figure is 24%. Fifth most common adverse reaction in CS2.
TMSR743,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_count_lt100_incidence,36.0,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '<100 x10^9/L'",public_domain,58/161 pooled.
TMSR744,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_count_lt140_incidence,68.9,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '<140 x10^9/L'",public_domain,111/161 pooled. Roughly 2 in 3 treated patients drop below the lower limit of normal at some point.
TMSR745,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,grade4_thrombocytopenia_incidence,1.9,pct_incidence,decrease,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '<25 x10^9/L'",public_domain,3/161 pooled; all 3 occurred in Study CS2. CTCAE grade 4; one fatal intracranial haemorrhage.
TMSR746,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_count_lt50_incidence,5.0,pct_incidence,decrease,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '<50 x10^9/L'",public_domain,8/161 pooled.
TMSR747,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_count_lt75_incidence,19.2,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '<75 x10^9/L'",public_domain,"31/161 pooled. Compare the 23/152 (15.1%) figure quoted in the narrative on PDF p155, which uses an earlier data cut and a different denominator."
TMSR748,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_decline_ge30pct_from_baseline_incidence,83.2,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '>=30% decrease from Baseline'",public_domain,134/161 pooled.
TMSR749,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS2+CS3 pooled, cut 15-Sep-2017",platelet_count,platelet_decline_ge50pct_from_baseline_incidence,42.2,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'All Inotersen-Treated (CS2 and CS3) 300 mg (N=161)', row '>=50% decrease from Baseline'",public_domain,68/161 pooled.
TMSR750,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt100_incidence,32.9,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '<100 x10^9/L'",public_domain,28/85.
TMSR751,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt140_incidence,70.6,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '<140 x10^9/L'",public_domain,60/85.
TMSR752,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,grade4_thrombocytopenia_incidence,0,pct_incidence,no_change,0_of_85,0,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '<25 x10^9/L'",public_domain,"Explicit zero-incidence row: 0/85. Graded 0. Note that weekly platelet monitoring plus protocol dose-pause rules were in force during CS3, which may account for the absence of <25 x10^9/L events despite the highest <50 x10^9/L rate."
TMSR753,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt50_incidence,4.7,pct_incidence,decrease,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '<50 x10^9/L'",public_domain,4/85. Highest <50 x10^9/L rate of any cohort in Table 24.
TMSR754,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt75_incidence,14.1,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '<75 x10^9/L'",public_domain,12/85.
TMSR755,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_decline_ge30pct_from_baseline_incidence,84.7,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '>=30% decrease from Baseline'",public_domain,Continuous-inotersen cohort (inotersen in both CS2 and CS3) 72/85.
TMSR756,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_decline_ge50pct_from_baseline_incidence,45.9,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Inotersen-Inotersen (N=85)', row '>=50% decrease from Baseline'",public_domain,"39/85. Highest >=50%-decline rate of any cohort in Table 24, consistent with longest cumulative exposure."
TMSR757,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt100_incidence,40.8,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '<100 x10^9/L'",public_domain,"20/49. Higher than the CS2 inotersen figure (25.0%), consistent with longer cumulative exposure."
TMSR758,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt140_incidence,73.5,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '<140 x10^9/L'",public_domain,36/49.
TMSR759,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,grade4_thrombocytopenia_incidence,0,pct_incidence,no_change,0_of_49,0,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '<25 x10^9/L'",public_domain,Explicit zero-incidence row: 0/49 fell below 25 x10^9/L in this cohort. Graded 0 (no event at this exposure). All 3 <25 x10^9/L cases in the programme occurred in Study CS2.
TMSR760,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt50_incidence,2.0,pct_incidence,decrease,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '<50 x10^9/L'",public_domain,1/49. Graded on event severity.
TMSR761,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_count_lt75_incidence,18.4,pct_incidence,decrease,TBD,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '<75 x10^9/L'",public_domain,9/49.
TMSR762,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_decline_ge30pct_from_baseline_incidence,83.7,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '>=30% decrease from Baseline'",public_domain,"CS3 crossover cohort (placebo in CS2, inotersen in CS3) 41/49. No concurrent control in the open-label extension."
TMSR763,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,"CS3 open-label extension, interim cut 28-Feb-2017",platelet_count,platelet_decline_ge50pct_from_baseline_incidence,42.9,pct_incidence,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'CS3 Placebo-Inotersen (N=49)', row '>=50% decrease from Baseline'",public_domain,21/49.
TMSR764,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_count_lt100_incidence,25.0,pct_incidence,decrease,25.0pct_vs_1.7pct_placebo,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '<100 x10^9/L'",public_domain,CS2 28/112; placebo 1/60. Corroborated by narrative PDF p142 and Risk Assessment PDF p94 ('25% vs 2%').
TMSR765,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_count_lt140_incidence,55.4,pct_incidence,decrease,55.4pct_vs_20.0pct_placebo,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '<140 x10^9/L'",public_domain,CS2 62/112; placebo 12/60. 140 x10^9/L is the stated lower limit of normal; band 100-139 = CTCAE grade 1.
TMSR766,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,grade4_thrombocytopenia_incidence,2.7,pct_incidence,decrease,2.7pct_vs_0pct_placebo,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '<25 x10^9/L'",public_domain,"CS2 3/112; placebo 0/60. CTCAE grade 4. Narrative PDF p142: 'Three (2.7%) inotersen subjects had severe thrombocytopenia (<25 x10^9/L), which can have potentially fatal bleeding complications'. All 3 permanently discontinued; 1 died."
TMSR767,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_count_lt50_incidence,2.7,pct_incidence,decrease,2.7pct_vs_0pct_placebo,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '<50 x10^9/L'",public_domain,"CS2 3/112; placebo 0/60. Graded on event severity (<50 x10^9/L), not on incidence size."
TMSR768,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_count_lt75_incidence,14.3,pct_incidence,decrease,14.3pct_vs_0pct_placebo,2,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '<75 x10^9/L'",public_domain,CS2 16/112; placebo 0/60. Review states 75 x10^9/L is 'the level below which primary hemostasis is generally considered to be impaired'; triggered protocol dose pauses.
TMSR769,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_decline_ge30pct_from_baseline_incidence,75.0,pct_incidence,decrease,75.0pct_vs_5.0pct_placebo,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '>=30% decrease from Baseline'",public_domain,Study CS2 inotersen arm 84/112. Placebo 3/60 (5.0%). Relative decline with no absolute floor -> grade 1.
TMSR770,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,66wk,platelet_count,platelet_decline_ge50pct_from_baseline_incidence,19.6,pct_incidence,decrease,19.6pct_vs_1.7pct_placebo,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 24 (PDF p141), col 'Inotersen 300 mg (N=112)', row '>=50% decrease from Baseline'",public_domain,"CS2 22/112; placebo 1/60. Relative-change endpoint, no absolute threshold -> grade 1."
TMSR771,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,CS2+CS3,clinical_outcome,thrombocytopenia_phenotype_common_gradual_mild,TBD,NA,decrease,TBD,1,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 25 'Thrombocytopenia with inotersen' (PDF p142), row 'Common'",public_domain,"Qualitative typology row. Verbatim: type 'Common' = 'Gradual and slow decline', 'Often mild; can be moderate or severe', 'Asymptomatic or can have bleeding (mild to severe)'. Graded 1 on the modal ('often mild') presentation."
TMSR772,TOLG066,clinical,human,patient_cohort,blood,systemic_dose,300,mg,CS2+CS3,clinical_outcome,thrombocytopenia_phenotype_rare_rapid_severe,TBD,NA,decrease,TBD,3,TRUE,human_clinical,workflow:FDA NDA 211172 211172Orig1s000MedR.pdf,FDA NDA 211172 211172Orig1s000MedR.pdf,"Clinical Safety Review Table 25 'Thrombocytopenia with inotersen' (PDF p142), row 'Rare'",public_domain,"Qualitative typology row, no numeric value in the table. Verbatim: type 'Rare' = 'Rapid onset', 'Severe', 'Catastrophic, fatal bleeding can occur', 'May present with mild or moderate bleeding'. Footnote: table based on a summary of thrombocytopenia in antisense oligonucleotides by Qin Ryan MD, FDA Division of Hematology Products. This is the explicit bimodal typology that the dataset's grade-3 vs grade-1 split encodes."
